# BASE TAA TAG TGA
# colour 0:0:0 230:25:75 60:180:75
# label TAA TAG TGA
# name black red green
88619 7.0 9.0 6.0
88620 7.0 9.0 6.0
88621 7.0 9.0 6.0
88622 7.0 9.0 6.0
88623 7.0 9.0 6.0
88624 6.0 9.0 6.0
88625 6.0 9.0 6.0
88626 6.0 9.0 6.0
88627 6.0 9.0 6.0
88628 6.0 9.0 6.0
88629 6.0 9.0 7.0
88630 6.0 9.0 7.0
88631 6.0 9.0 7.0
88632 6.0 9.0 7.0
88633 6.0 9.0 7.0
88634 6.0 9.0 7.0
88635 6.0 8.0 7.0
88636 6.0 9.0 7.0
88637 6.0 9.0 7.0
88638 6.0 9.0 7.0
88639 6.0 9.0 7.0
88640 6.0 9.0 7.0
88641 7.0 9.0 7.0
88642 7.0 9.0 6.0
88643 7.0 9.0 6.0
88644 7.0 9.0 6.0
88645 7.0 9.0 6.0
88646 7.0 10.0 6.0
88647 7.0 10.0 6.0
88648 7.0 10.0 6.0
88649 7.0 10.0 6.0
88650 7.0 10.0 6.0
88651 7.0 10.0 5.0
88652 7.0 10.0 5.0
88653 7.0 10.0 5.0
88654 7.0 10.0 5.0
88655 7.0 10.0 5.0
88656 7.0 10.0 5.0
88657 7.0 10.0 5.0
88658 7.0 10.0 5.0
88659 7.0 10.0 5.0
88660 7.0 10.0 5.0
88661 7.0 10.0 5.0
88662 7.0 10.0 5.0
88663 7.0 10.0 5.0
88664 7.0 10.0 5.0
88665 7.0 10.0 5.0
88666 7.0 10.0 5.0
88667 7.0 10.0 5.0
88668 7.0 10.0 5.0
88669 7.0 10.0 5.0
88670 7.0 10.0 5.0
88671 7.0 10.0 5.0
88672 7.0 10.0 5.0
88673 7.0 10.0 5.0
88674 7.0 10.0 5.0
88675 7.0 10.0 5.0
88676 7.0 10.0 5.0
88677 7.0 10.0 5.0
88678 7.0 10.0 5.0
88679 7.0 10.0 5.0
88680 7.0 10.0 5.0
88681 7.0 10.0 5.0
88682 7.0 10.0 5.0
88683 7.0 9.0 5.0
88684 7.0 9.0 5.0
88685 7.0 9.0 5.0
88686 7.0 9.0 5.0
88687 7.0 9.0 5.0
88688 7.0 9.0 5.0
88689 7.0 9.0 5.0
88690 7.0 9.0 4.0
88691 7.0 9.0 4.0
88692 7.0 9.0 5.0
88693 7.0 9.0 5.0
88694 7.0 9.0 5.0
88695 7.0 9.0 5.0
88696 7.0 9.0 4.0
88697 7.0 9.0 4.0
88698 7.0 9.0 4.0
88699 7.0 9.0 4.0
88700 7.0 9.0 4.0
88701 7.0 9.0 4.0
88702 7.0 8.0 4.0
88703 7.0 8.0 4.0
88704 7.0 8.0 4.0
88705 7.0 8.0 4.0
88706 8.0 7.0 4.0
88707 8.0 7.0 4.0
88708 8.0 7.0 4.0
88709 8.0 7.0 4.0
88710 8.0 7.0 4.0
88711 8.0 7.0 4.0
88712 8.0 6.0 4.0
88713 8.0 6.0 5.0
88714 8.0 6.0 5.0
88715 8.0 6.0 5.0
88716 7.0 6.0 5.0
88717 7.0 6.0 5.0
88718 7.0 6.0 5.0
88719 7.0 7.0 5.0
88720 7.0 7.0 5.0
88721 7.0 7.0 5.0
88722 7.0 7.0 5.0
88723 7.0 7.0 5.0
88724 7.0 7.0 5.0
88725 7.0 7.0 5.0
88726 7.0 8.0 4.0
88727 7.0 8.0 4.0
88728 7.0 8.0 4.0
88729 7.0 8.0 4.0
88730 7.0 9.0 4.0
88731 7.0 9.0 4.0
88732 6.0 9.0 4.0
88733 6.0 9.0 4.0
88734 6.0 9.0 4.0
88735 6.0 9.0 4.0
88736 6.0 9.0 4.0
88737 6.0 9.0 4.0
88738 6.0 9.0 4.0
88739 6.0 9.0 4.0
88740 7.0 9.0 4.0
88741 7.0 9.0 4.0
88742 7.0 9.0 4.0
88743 7.0 8.0 4.0
88744 7.0 8.0 4.0
88745 7.0 8.0 4.0
88746 7.0 8.0 4.0
88747 7.0 8.0 4.0
88748 7.0 8.0 4.0
88749 7.0 8.0 4.0
88750 7.0 7.0 4.0
88751 7.0 7.0 4.0
88752 7.0 7.0 4.0
88753 7.0 7.0 4.0
88754 7.0 7.0 4.0
88755 7.0 7.0 4.0
88756 7.0 7.0 4.0
88757 7.0 7.0 4.0
88758 6.0 7.0 4.0
88759 6.0 7.0 4.0
88760 6.0 7.0 4.0
88761 6.0 7.0 4.0
88762 6.0 7.0 4.0
88763 6.0 7.0 4.0
88764 6.0 7.0 3.0
88765 6.0 7.0 3.0
88766 6.0 7.0 3.0
88767 6.0 7.0 3.0
88768 5.0 7.0 3.0
88769 5.0 7.0 3.0
88770 6.0 7.0 3.0
88771 6.0 7.0 3.0
88772 6.0 7.0 3.0
88773 6.0 7.0 4.0
88774 6.0 7.0 4.0
88775 6.0 7.0 4.0
88776 6.0 7.0 4.0
88777 6.0 7.0 4.0
88778 6.0 7.0 4.0
88779 7.0 7.0 4.0
88780 7.0 7.0 4.0
88781 7.0 7.0 4.0
88782 7.0 7.0 4.0
88783 7.0 7.0 4.0
88784 7.0 8.0 4.0
88785 7.0 8.0 4.0
88786 7.0 8.0 4.0
88787 7.0 8.0 4.0
88788 7.0 8.0 4.0
88789 7.0 8.0 4.0
88790 7.0 8.0 4.0
88791 7.0 9.0 4.0
88792 7.0 9.0 4.0
88793 7.0 9.0 4.0
88794 7.0 8.0 4.0
88795 7.0 8.0 4.0
88796 7.0 8.0 4.0
88797 7.0 8.0 4.0
88798 7.0 8.0 4.0
88799 7.0 8.0 4.0
88800 7.0 8.0 4.0
88801 7.0 8.0 4.0
88802 7.0 8.0 4.0
88803 8.0 8.0 4.0
88804 8.0 8.0 4.0
88805 8.0 8.0 4.0
88806 7.0 8.0 4.0
88807 7.0 8.0 4.0
88808 8.0 8.0 4.0
88809 8.0 8.0 4.0
88810 8.0 8.0 4.0
88811 8.0 8.0 4.0
88812 8.0 8.0 4.0
88813 8.0 8.0 4.0
88814 8.0 8.0 4.0
88815 8.0 8.0 4.0
88816 7.0 8.0 4.0
88817 7.0 8.0 4.0
88818 7.0 8.0 4.0
88819 7.0 8.0 4.0
88820 7.0 8.0 4.0
88821 7.0 8.0 5.0
88822 7.0 8.0 5.0
88823 7.0 8.0 5.0
88824 7.0 9.0 5.0
88825 7.0 9.0 5.0
88826 7.0 8.0 5.0
88827 7.0 8.0 5.0
88828 7.0 8.0 5.0
88829 7.0 8.0 5.0
88830 7.0 9.0 5.0
88831 7.0 9.0 5.0
88832 7.0 9.0 5.0
88833 7.0 9.0 5.0
88834 7.0 9.0 5.0
88835 7.0 9.0 5.0
88836 7.0 9.0 5.0
88837 7.0 9.0 4.0
88838 7.0 9.0 5.0
88839 7.0 9.0 5.0
88840 7.0 9.0 5.0
88841 7.0 9.0 5.0
88842 7.0 9.0 5.0
88843 7.0 9.0 5.0
88844 7.0 8.0 5.0
88845 7.0 8.0 5.0
88846 7.0 8.0 5.0
88847 7.0 8.0 5.0
88848 7.0 8.0 5.0
88849 6.0 8.0 5.0
88850 6.0 8.0 5.0
88851 6.0 8.0 5.0
88852 6.0 8.0 5.0
88853 6.0 8.0 5.0
88854 6.0 7.0 5.0
88855 6.0 7.0 5.0
88856 6.0 7.0 5.0
88857 6.0 7.0 5.0
88858 6.0 7.0 5.0
88859 6.0 7.0 5.0
88860 6.0 7.0 5.0
88861 6.0 7.0 5.0
88862 6.0 7.0 5.0
88863 6.0 7.0 5.0
88864 6.0 7.0 5.0
88865 6.0 7.0 5.0
88866 6.0 7.0 5.0
88867 6.0 7.0 5.0
88868 6.0 7.0 5.0
88869 6.0 7.0 5.0
88870 6.0 7.0 5.0
88871 6.0 7.0 5.0
88872 6.0 7.0 5.0
88873 6.0 7.0 5.0
88874 7.0 7.0 5.0
88875 7.0 7.0 5.0
88876 7.0 7.0 5.0
88877 7.0 8.0 5.0
88878 7.0 8.0 5.0
88879 7.0 8.0 5.0
88880 7.0 8.0 5.0
88881 7.0 8.0 5.0
88882 7.0 8.0 5.0
88883 7.0 8.0 5.0
88884 7.0 8.0 5.0
88885 7.0 8.0 5.0
88886 7.0 8.0 5.0
88887 7.0 8.0 5.0
88888 7.0 8.0 5.0
88889 7.0 8.0 5.0
88890 7.0 8.0 5.0
88891 7.0 8.0 5.0
88892 7.0 8.0 5.0
88893 7.0 8.0 5.0
88894 7.0 9.0 5.0
88895 7.0 9.0 5.0
88896 7.0 9.0 5.0
88897 7.0 9.0 5.0
88898 7.0 9.0 5.0
88899 7.0 9.0 5.0
88900 7.0 10.0 4.0
88901 7.0 10.0 4.0
88902 7.0 10.0 4.0
88903 7.0 10.0 4.0
88904 7.0 10.0 4.0
88905 7.0 10.0 4.0
88906 7.0 10.0 4.0
88907 7.0 10.0 4.0
88908 8.0 10.0 4.0
88909 8.0 10.0 4.0
88910 8.0 10.0 4.0
88911 8.0 10.0 4.0
88912 8.0 11.0 4.0
88913 8.0 11.0 4.0
88914 7.0 11.0 4.0
88915 7.0 11.0 4.0
88916 7.0 11.0 4.0
88917 7.0 11.0 4.0
88918 7.0 11.0 4.0
88919 7.0 11.0 4.0
88920 7.0 11.0 4.0
88921 7.0 11.0 3.0
88922 7.0 11.0 3.0
88923 7.0 11.0 3.0
88924 7.0 11.0 3.0
88925 7.0 11.0 3.0
88926 7.0 11.0 3.0
88927 7.0 10.0 3.0
88928 7.0 10.0 3.0
88929 7.0 11.0 3.0
88930 7.0 11.0 3.0
88931 7.0 11.0 3.0
88932 7.0 11.0 3.0
88933 7.0 11.0 3.0
88934 7.0 10.0 3.0
88935 7.0 11.0 3.0
88936 7.0 11.0 3.0
88937 7.0 11.0 3.0
88938 8.0 10.0 3.0
88939 8.0 10.0 3.0
88940 8.0 10.0 3.0
88941 8.0 10.0 3.0
88942 8.0 10.0 3.0
88943 8.0 10.0 3.0
88944 8.0 10.0 3.0
88945 8.0 10.0 3.0
88946 8.0 10.0 3.0
88947 8.0 10.0 3.0
88948 7.0 11.0 3.0
88949 7.0 11.0 3.0
88950 7.0 11.0 3.0
88951 7.0 11.0 3.0
88952 7.0 11.0 3.0
88953 7.0 11.0 3.0
88954 7.0 11.0 3.0
88955 7.0 11.0 3.0
88956 7.0 11.0 3.0
88957 7.0 11.0 3.0
88958 7.0 11.0 3.0
88959 7.0 11.0 3.0
88960 7.0 11.0 3.0
88961 7.0 11.0 3.0
88962 7.0 11.0 3.0
88963 7.0 11.0 3.0
88964 7.0 11.0 3.0
88965 7.0 11.0 3.0
88966 7.0 11.0 3.0
88967 7.0 11.0 3.0
88968 7.0 11.0 3.0
88969 7.0 11.0 3.0
88970 7.0 11.0 3.0
88971 7.0 12.0 3.0
88972 7.0 12.0 3.0
88973 7.0 12.0 3.0
88974 7.0 12.0 3.0
88975 7.0 12.0 3.0
88976 7.0 12.0 3.0
88977 7.0 12.0 3.0
88978 6.0 12.0 3.0
88979 6.0 12.0 3.0
88980 6.0 12.0 3.0
88981 6.0 12.0 2.0
88982 6.0 12.0 2.0
88983 6.0 12.0 2.0
88984 6.0 13.0 2.0
88985 6.0 13.0 2.0
88986 6.0 13.0 2.0
88987 5.0 13.0 2.0
88988 5.0 13.0 2.0
88989 5.0 13.0 2.0
88990 5.0 13.0 2.0
88991 5.0 13.0 2.0
88992 5.0 12.0 2.0
88993 5.0 12.0 2.0
88994 5.0 13.0 2.0
88995 5.0 13.0 2.0
88996 5.0 13.0 2.0
88997 5.0 13.0 2.0
88998 5.0 13.0 2.0
88999 5.0 12.0 2.0
89000 5.0 12.0 2.0
89001 5.0 12.0 2.0
89002 5.0 12.0 2.0
89003 5.0 12.0 2.0
89004 5.0 12.0 2.0
89005 5.0 12.0 2.0
89006 5.0 12.0 2.0
89007 5.0 12.0 2.0
89008 5.0 12.0 2.0
89009 5.0 12.0 2.0
89010 5.0 12.0 2.0
89011 4.0 12.0 2.0
89012 4.0 12.0 2.0
89013 4.0 12.0 2.0
89014 4.0 12.0 2.0
89015 4.0 12.0 2.0
89016 4.0 12.0 2.0
89017 4.0 12.0 2.0
89018 4.0 12.0 2.0
89019 4.0 12.0 2.0
89020 4.0 12.0 2.0
89021 5.0 12.0 2.0
89022 5.0 12.0 2.0
89023 5.0 12.0 2.0
89024 5.0 12.0 2.0
89025 5.0 12.0 2.0
89026 5.0 12.0 2.0
89027 5.0 12.0 2.0
89028 5.0 12.0 2.0
89029 5.0 12.0 1.0
89030 5.0 12.0 1.0
89031 5.0 12.0 1.0
89032 5.0 11.0 1.0
89033 5.0 11.0 1.0
89034 5.0 11.0 1.0
89035 5.0 11.0 1.0
89036 5.0 11.0 1.0
89037 5.0 11.0 1.0
89038 5.0 10.0 1.0
89039 6.0 10.0 1.0
89040 6.0 10.0 1.0
89041 6.0 10.0 1.0
89042 6.0 10.0 1.0
89043 6.0 10.0 1.0
89044 6.0 10.0 1.0
89045 6.0 10.0 1.0
89046 6.0 10.0 0.0
89047 6.0 10.0 0.0
89048 6.0 10.0 0.0
89049 6.0 10.0 0.0
89050 6.0 10.0 0.0
89051 6.0 10.0 0.0
89052 6.0 10.0 0.0
89053 6.0 10.0 0.0
89054 6.0 10.0 0.0
89055 6.0 10.0 0.0
89056 6.0 10.0 0.0
89057 6.0 10.0 0.0
89058 6.0 10.0 0.0
89059 6.0 10.0 0.0
89060 6.0 10.0 0.0
89061 6.0 10.0 0.0
89062 6.0 10.0 0.0
89063 6.0 10.0 0.0
89064 6.0 10.0 0.0
89065 6.0 10.0 0.0
89066 6.0 10.0 0.0
89067 7.0 10.0 0.0
89068 7.0 10.0 0.0
89069 7.0 10.0 0.0
89070 7.0 10.0 0.0
89071 7.0 10.0 0.0
89072 7.0 10.0 0.0
89073 7.0 10.0 0.0
89074 7.0 10.0 0.0
89075 7.0 10.0 0.0
89076 7.0 10.0 0.0
89077 7.0 10.0 0.0
89078 7.0 10.0 0.0
89079 7.0 10.0 0.0
89080 7.0 10.0 0.0
89081 7.0 10.0 0.0
89082 6.0 10.0 0.0
89083 6.0 10.0 0.0
89084 6.0 10.0 0.0
89085 6.0 9.0 0.0
89086 7.0 9.0 0.0
89087 7.0 9.0 0.0
89088 7.0 9.0 0.0
89089 7.0 9.0 0.0
89090 7.0 9.0 0.0
89091 7.0 9.0 0.0
89092 7.0 9.0 0.0
89093 7.0 9.0 0.0
89094 7.0 9.0 0.0
89095 7.0 9.0 0.0
89096 7.0 9.0 0.0
89097 7.0 9.0 0.0
89098 7.0 9.0 0.0
89099 8.0 9.0 0.0
89100 8.0 9.0 0.0
89101 8.0 9.0 0.0
89102 8.0 8.0 0.0
89103 8.0 8.0 0.0
89104 8.0 8.0 0.0
89105 8.0 8.0 0.0
89106 8.0 8.0 0.0
89107 8.0 8.0 0.0
89108 8.0 7.0 0.0
89109 8.0 7.0 0.0
89110 8.0 7.0 0.0
89111 8.0 7.0 0.0
89112 8.0 7.0 0.0
89113 8.0 7.0 0.0
89114 8.0 7.0 0.0
89115 8.0 7.0 0.0
89116 8.0 7.0 0.0
89117 8.0 7.0 0.0
89118 8.0 7.0 0.0
89119 8.0 7.0 0.0
89120 8.0 6.0 0.0
89121 8.0 6.0 0.0
89122 8.0 6.0 0.0
89123 9.0 6.0 0.0
89124 9.0 6.0 0.0
89125 9.0 6.0 0.0
89126 9.0 6.0 0.0
89127 9.0 6.0 0.0
89128 9.0 6.0 0.0
89129 9.0 6.0 0.0
89130 9.0 6.0 0.0
89131 9.0 6.0 0.0
89132 9.0 6.0 0.0
89133 9.0 6.0 0.0
89134 9.0 6.0 0.0
89135 9.0 6.0 0.0
89136 9.0 6.0 0.0
89137 9.0 5.0 0.0
89138 9.0 5.0 0.0
89139 9.0 5.0 0.0
89140 9.0 5.0 0.0
89141 10.0 5.0 0.0
89142 10.0 5.0 0.0
89143 10.0 4.0 0.0
89144 10.0 4.0 0.0
89145 10.0 4.0 0.0
89146 9.0 4.0 0.0
89147 10.0 4.0 0.0
89148 10.0 4.0 0.0
89149 10.0 4.0 0.0
89150 10.0 4.0 0.0
89151 10.0 4.0 0.0
89152 10.0 4.0 0.0
89153 10.0 4.0 0.0
89154 10.0 4.0 0.0
89155 10.0 4.0 0.0
89156 10.0 4.0 0.0
89157 10.0 4.0 0.0
89158 10.0 4.0 0.0
89159 10.0 4.0 0.0
89160 10.0 4.0 0.0
89161 10.0 4.0 0.0
89162 10.0 4.0 0.0
89163 10.0 4.0 0.0
89164 10.0 4.0 0.0
89165 10.0 5.0 0.0
89166 10.0 5.0 0.0
89167 10.0 5.0 0.0
89168 10.0 5.0 0.0
89169 10.0 5.0 0.0
89170 10.0 5.0 0.0
89171 10.0 5.0 0.0
89172 10.0 5.0 0.0
89173 10.0 5.0 0.0
89174 10.0 5.0 0.0
89175 10.0 5.0 0.0
89176 10.0 6.0 0.0
89177 10.0 6.0 0.0
89178 10.0 6.0 0.0
89179 10.0 5.0 0.0
89180 10.0 5.0 0.0
89181 10.0 5.0 0.0
89182 10.0 5.0 0.0
89183 10.0 5.0 0.0
89184 10.0 5.0 0.0
89185 10.0 6.0 0.0
89186 10.0 6.0 0.0
89187 10.0 6.0 0.0
89188 10.0 6.0 0.0
89189 10.0 6.0 0.0
89190 10.0 6.0 0.0
89191 10.0 6.0 0.0
89192 10.0 5.0 0.0
89193 10.0 5.0 0.0
89194 10.0 5.0 0.0
89195 10.0 5.0 1.0
89196 10.0 5.0 1.0
89197 10.0 5.0 1.0
89198 10.0 5.0 1.0
89199 10.0 5.0 1.0
89200 10.0 5.0 2.0
89201 10.0 5.0 2.0
89202 10.0 4.0 2.0
89203 10.0 4.0 2.0
89204 10.0 4.0 2.0
89205 10.0 4.0 2.0
89206 10.0 4.0 2.0
89207 10.0 4.0 2.0
89208 10.0 4.0 2.0
89209 10.0 4.0 2.0
89210 10.0 4.0 2.0
89211 10.0 4.0 2.0
89212 10.0 4.0 2.0
89213 10.0 4.0 2.0
89214 10.0 4.0 2.0
89215 10.0 4.0 2.0
89216 10.0 4.0 2.0
89217 10.0 4.0 2.0
89218 10.0 4.0 2.0
89219 10.0 5.0 2.0
89220 10.0 5.0 2.0
89221 10.0 5.0 2.0
89222 11.0 5.0 2.0
89223 11.0 5.0 2.0
89224 10.0 5.0 2.0
89225 10.0 5.0 2.0
89226 10.0 5.0 2.0
89227 10.0 5.0 2.0
89228 10.0 5.0 2.0
89229 9.0 5.0 2.0
89230 9.0 5.0 2.0
89231 9.0 6.0 2.0
89232 9.0 6.0 2.0
89233 9.0 6.0 2.0
89234 9.0 6.0 2.0
89235 9.0 6.0 2.0
89236 9.0 6.0 2.0
89237 9.0 6.0 2.0
89238 9.0 6.0 2.0
89239 9.0 6.0 2.0
89240 9.0 6.0 2.0
89241 9.0 6.0 2.0
89242 9.0 6.0 2.0
89243 9.0 6.0 2.0
89244 9.0 6.0 2.0
89245 9.0 6.0 2.0
89246 9.0 6.0 2.0
89247 8.0 6.0 2.0
89248 8.0 7.0 2.0
89249 8.0 7.0 2.0
89250 8.0 7.0 2.0
89251 8.0 7.0 2.0
89252 8.0 7.0 2.0
89253 8.0 7.0 2.0
89254 8.0 7.0 2.0
89255 8.0 7.0 3.0
89256 8.0 7.0 3.0
89257 8.0 7.0 3.0
89258 8.0 7.0 3.0
89259 8.0 7.0 3.0
89260 8.0 7.0 3.0
89261 8.0 7.0 3.0
89262 8.0 7.0 3.0
89263 9.0 7.0 3.0
89264 9.0 7.0 3.0
89265 9.0 7.0 3.0
89266 9.0 7.0 3.0
89267 9.0 7.0 3.0
89268 9.0 7.0 3.0
89269 9.0 7.0 3.0
89270 9.0 7.0 3.0
89271 9.0 7.0 3.0
89272 9.0 7.0 3.0
89273 9.0 7.0 3.0
89274 9.0 7.0 3.0
89275 8.0 7.0 3.0
89276 8.0 7.0 3.0
89277 8.0 7.0 3.0
89278 8.0 7.0 3.0
89279 8.0 7.0 3.0
89280 8.0 8.0 3.0
89281 8.0 8.0 3.0
89282 8.0 8.0 3.0
89283 8.0 8.0 3.0
89284 8.0 8.0 3.0
89285 9.0 8.0 3.0
89286 9.0 8.0 3.0
89287 9.0 8.0 3.0
89288 9.0 8.0 3.0
89289 9.0 8.0 3.0
89290 9.0 8.0 3.0
89291 9.0 8.0 3.0
89292 9.0 9.0 3.0
89293 9.0 9.0 3.0
89294 8.0 9.0 3.0
89295 8.0 9.0 3.0
89296 8.0 9.0 3.0
89297 8.0 9.0 3.0
89298 8.0 9.0 3.0
89299 8.0 9.0 3.0
89300 8.0 10.0 3.0
89301 8.0 10.0 3.0
89302 8.0 10.0 3.0
89303 8.0 10.0 3.0
89304 8.0 10.0 3.0
89305 8.0 10.0 3.0
89306 8.0 10.0 3.0
89307 7.0 10.0 3.0
89308 7.0 10.0 3.0
89309 7.0 10.0 3.0
89310 7.0 10.0 3.0
89311 7.0 10.0 3.0
89312 7.0 10.0 3.0
89313 7.0 10.0 3.0
89314 7.0 10.0 4.0
89315 7.0 10.0 4.0
89316 7.0 10.0 4.0
89317 7.0 10.0 4.0
89318 7.0 10.0 4.0
89319 7.0 10.0 4.0
89320 7.0 10.0 4.0
89321 7.0 10.0 4.0
89322 7.0 10.0 4.0
89323 7.0 10.0 4.0
89324 6.0 10.0 4.0
89325 6.0 10.0 4.0
89326 6.0 10.0 4.0
89327 6.0 10.0 4.0
89328 6.0 10.0 4.0
89329 6.0 10.0 4.0
89330 6.0 10.0 4.0
89331 5.0 10.0 4.0
89332 5.0 10.0 4.0
89333 5.0 10.0 4.0
89334 5.0 10.0 4.0
89335 5.0 10.0 4.0
89336 6.0 10.0 4.0
89337 6.0 10.0 4.0
89338 6.0 10.0 4.0
89339 6.0 10.0 4.0
89340 6.0 10.0 4.0
89341 6.0 10.0 4.0
89342 6.0 10.0 4.0
89343 6.0 10.0 4.0
89344 6.0 10.0 4.0
89345 6.0 10.0 4.0
89346 6.0 10.0 4.0
89347 6.0 10.0 4.0
89348 6.0 10.0 4.0
89349 5.0 10.0 4.0
89350 5.0 10.0 4.0
89351 6.0 10.0 4.0
89352 6.0 10.0 4.0
89353 6.0 10.0 4.0
89354 6.0 10.0 4.0
89355 5.0 10.0 4.0
89356 5.0 10.0 4.0
89357 5.0 10.0 4.0
89358 5.0 10.0 4.0
89359 5.0 10.0 4.0
89360 5.0 10.0 4.0
89361 5.0 10.0 4.0
89362 5.0 10.0 4.0
89363 5.0 11.0 4.0
89364 5.0 10.0 4.0
89365 5.0 10.0 4.0
89366 5.0 10.0 4.0
89367 5.0 10.0 4.0
89368 5.0 10.0 4.0
89369 5.0 10.0 4.0
89370 5.0 10.0 4.0
89371 5.0 10.0 4.0
89372 5.0 10.0 4.0
89373 5.0 9.0 4.0
89374 5.0 9.0 4.0
89375 5.0 9.0 4.0
89376 5.0 9.0 4.0
89377 5.0 9.0 4.0
89378 5.0 9.0 4.0
89379 5.0 9.0 4.0
89380 5.0 9.0 4.0
89381 5.0 9.0 4.0
89382 5.0 9.0 4.0
89383 5.0 9.0 4.0
89384 5.0 8.0 4.0
89385 5.0 8.0 4.0
89386 5.0 8.0 4.0
89387 5.0 8.0 4.0
89388 5.0 8.0 4.0
89389 5.0 9.0 4.0
89390 5.0 9.0 4.0
89391 5.0 9.0 4.0
89392 5.0 9.0 4.0
89393 5.0 8.0 4.0
89394 5.0 8.0 4.0
89395 5.0 8.0 4.0
89396 5.0 8.0 4.0
89397 5.0 8.0 4.0
89398 5.0 8.0 5.0
89399 5.0 8.0 5.0
89400 5.0 8.0 5.0
89401 5.0 8.0 5.0
89402 5.0 8.0 5.0
89403 5.0 8.0 4.0
89404 5.0 8.0 4.0
89405 5.0 8.0 4.0
89406 5.0 8.0 4.0
89407 5.0 8.0 4.0
89408 5.0 8.0 3.0
89409 5.0 8.0 3.0
89410 5.0 8.0 3.0
89411 5.0 8.0 3.0
89412 5.0 8.0 3.0
89413 5.0 8.0 3.0
89414 5.0 8.0 3.0
89415 5.0 8.0 3.0
89416 5.0 8.0 3.0
89417 5.0 8.0 3.0
89418 5.0 8.0 3.0
89419 5.0 8.0 3.0
89420 5.0 8.0 3.0
89421 5.0 8.0 3.0
89422 5.0 8.0 3.0
89423 5.0 8.0 3.0
89424 5.0 8.0 3.0
89425 5.0 8.0 3.0
89426 5.0 8.0 3.0
89427 5.0 7.0 3.0
89428 5.0 7.0 3.0
89429 5.0 7.0 3.0
89430 4.0 7.0 3.0
89431 4.0 7.0 3.0
89432 5.0 7.0 3.0
89433 5.0 7.0 3.0
89434 5.0 7.0 3.0
89435 5.0 7.0 3.0
89436 5.0 7.0 3.0
89437 5.0 7.0 3.0
89438 5.0 7.0 3.0
89439 5.0 6.0 3.0
89440 5.0 7.0 3.0
89441 5.0 7.0 3.0
89442 5.0 7.0 3.0
89443 5.0 7.0 3.0
89444 5.0 7.0 3.0
89445 5.0 7.0 3.0
89446 5.0 7.0 3.0
89447 5.0 7.0 3.0
89448 5.0 7.0 3.0
89449 5.0 8.0 3.0
89450 5.0 8.0 3.0
89451 5.0 8.0 3.0
89452 5.0 8.0 3.0
89453 5.0 8.0 3.0
89454 5.0 9.0 3.0
89455 5.0 9.0 3.0
89456 5.0 8.0 3.0
89457 5.0 9.0 3.0
89458 5.0 9.0 3.0
89459 5.0 9.0 3.0
89460 5.0 9.0 3.0
89461 5.0 9.0 3.0
89462 5.0 9.0 3.0
89463 5.0 9.0 2.0
89464 5.0 9.0 2.0
89465 5.0 9.0 2.0
89466 5.0 9.0 2.0
89467 5.0 9.0 2.0
89468 6.0 9.0 2.0
89469 6.0 9.0 2.0
89470 6.0 9.0 2.0
89471 5.0 9.0 2.0
89472 5.0 9.0 2.0
89473 5.0 9.0 3.0
89474 5.0 9.0 3.0
89475 5.0 9.0 3.0
89476 5.0 9.0 3.0
89477 5.0 9.0 4.0
89478 5.0 9.0 4.0
89479 5.0 9.0 4.0
89480 5.0 9.0 4.0
89481 5.0 9.0 4.0
89482 5.0 9.0 4.0
89483 5.0 9.0 5.0
89484 5.0 9.0 5.0
89485 5.0 9.0 5.0
89486 5.0 10.0 5.0
89487 5.0 10.0 5.0
89488 5.0 9.0 5.0
89489 5.0 9.0 5.0
89490 5.0 9.0 5.0
89491 5.0 9.0 5.0
89492 5.0 9.0 5.0
89493 4.0 9.0 5.0
89494 4.0 9.0 5.0
89495 4.0 9.0 5.0
89496 5.0 9.0 5.0
89497 5.0 9.0 5.0
89498 5.0 9.0 5.0
89499 5.0 9.0 5.0
89500 5.0 8.0 5.0
89501 5.0 8.0 5.0
89502 5.0 8.0 5.0
89503 5.0 8.0 5.0
89504 6.0 8.0 5.0
89505 6.0 8.0 5.0
89506 6.0 8.0 5.0
89507 6.0 8.0 5.0
89508 6.0 7.0 5.0
89509 6.0 7.0 5.0
89510 6.0 7.0 5.0
89511 6.0 8.0 5.0
89512 6.0 8.0 5.0
89513 6.0 8.0 5.0
89514 6.0 8.0 5.0
89515 6.0 8.0 5.0
89516 6.0 8.0 5.0
89517 6.0 8.0 5.0
89518 6.0 8.0 5.0
89519 6.0 8.0 5.0
89520 6.0 8.0 5.0
89521 6.0 8.0 5.0
89522 6.0 8.0 4.0
89523 6.0 8.0 4.0
89524 6.0 8.0 4.0
89525 6.0 8.0 4.0
89526 6.0 8.0 4.0
89527 6.0 8.0 4.0
89528 6.0 8.0 4.0
89529 6.0 8.0 4.0
89530 6.0 8.0 4.0
89531 6.0 8.0 4.0
89532 6.0 8.0 4.0
89533 6.0 8.0 4.0
89534 6.0 8.0 4.0
89535 6.0 8.0 4.0
89536 6.0 8.0 4.0
89537 6.0 8.0 4.0
89538 6.0 8.0 4.0
89539 6.0 8.0 4.0
89540 6.0 8.0 4.0
89541 6.0 8.0 4.0
89542 6.0 8.0 4.0
89543 6.0 8.0 4.0
89544 5.0 8.0 4.0
89545 5.0 9.0 4.0
89546 5.0 9.0 4.0
89547 5.0 9.0 4.0
